Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
78;;258;L'Immortelle;;;Guitar/Mandora?;;3/4;"[,da1] '[,d,e3/2] ,b/ | [,aa3/4] ,,c/4 ',,a1 ,,,,a | \
[,d,,c1] d Vf | '[c,,a/] a ,d1 ,,,c | ,,,e/ ,.,c ,d a ,d ,b |";french5tab
79;;259;Menuet;;;Guitar/Mandora?;;3/4;"[,da1] ',a [,b,,a] | [,d,,c/] ,b ,d a ,d1 | \
[ab,,d1] a3/4 c/4 d1 | '[c,,a3/2] a/ ,d1 | \
 [,da1] ',a [,b,,a] |";french5tab
80;;259;Eccho: de la Grotte Versaille:;;Lully;Guitar/Mandora?;;3/4;"y1 (,,a/ ,,c) (,a ,b) | [,da,c3/2] a/ ,d1 | ',a1 ',,c ,d | \
[,da1] (,,a/ ,,c) (,a ,b) | [,da,c3/2] a/ ,d1 |";french5tab
81a;;261;Air:;;;Guitar/Mandora?;;C;"Vd1 | [daa3/2] d/ '[c,,a3/2] d/ | a1 a [ab,,d3/2] a/ | \
[,d,,c3/2] a/ V,b1 ,b | [,bc,a3/2] ,d/ '[,aa3/2] ,c/ |";french5tab
81b;;262;Double: en Courente;;pp.263-306 empty or text;Guitar/Mandora?;;3/4;"d/ | ,,a3/4 d/4 ,a3/4 d/4 ,,a3/4 d/4 | ,,,a3/4 de/4 c3/4 d/ a1 | \
,,,,d3/4 a/4 ,b3/4 a/4 ,,a3/4 a/4 |";french5tab
82;;307;Herr Jesu Christ wahr Mensch und Gott:;;;Guitar/Mandora?;ConcR2548;C;",b1 | [,b,cd2] ',b3/2 ,a/ | [,,cd2] V[,b,c] | \
[,d,d2] 'a | [,b,cd3] a1 | [ab,,d2] a | X[f,,,a2] (f1 d) | \
[d,f1] Vf '[c,,a3/2] d/ |";french5tab
83;;308;Nun ruhen alle Wälder:;;;Guitar/Mandora?;Conc_4468;C;"a1 | V[,b,,d2] V[,da] | [ab,,d3/2] b/ Vd2 | '[b,,a3] a1 | \
[ab,cd2] [ab,,d3/2] b/ | V[d,,c2] d | [,d,,c2] [a,,,d3/2] ,d/ |";french5tab
84;;309;Zion klagt mit angst und:;;;Guitar/Mandora?;;C;"V[,ba,d1] [,da,c] [ab,,d] [,da,c/] a | \
V[,bc,a1] [,aa/] ,,c '[,,ca3/2] ,,a/ | \
[,,aVf2] V[,bc,a1] [,da,c] | \
[ab,,d1] ([b,,d/] a) '[,da3/2] ,b/ |";french5tab
85;;310;O Jesu süß wer dein gedenkt:;;;Guitar/Mandora?;;C;",,c1 | [,d,a1] '[,c,,a] V[,d,a3/4] a/4 Vb1 | \
[a,,,d1] [,d,,b3/4] a/4 '[,c,,a1] [a,c] | \
V[b,,a1] [d,,c] [f,,d3/4] d/4 'b1 |";french5tab
86;;311;In dich hab ich gehoffet Herr:;;;Guitar/Mandora?;;C;",,c1 | [,,c,a1] a [,ab3/4] ,b/4 V,d/ a | \
([,b,,a/] ,a) '[,a,c3/4] ,,c/4 [,,c,a1] ,,c | \
[a,a1] c V[d,,,c] [ca] |";french5tab
87;;312;Hertzlich thut mich Verlangen:;;;Guitar/Mandora?;;C;"[,aa1] | [ab,,d2] [,d,,c3/2] a/ | '[,b,,a2] [,aa] | \
'[,,ca3] ,a1 | [,aaVf3] c1 | \
V[d,,c1] ([d,,,a/] c) '[ca3/2] a/ |";french5tab
88;;313;Wo soll ich fliehen hinn:;;;Guitar/Mandora?;;C;",,c1 | [,,c,a1] [,a,c] V[,bc] [,da3/4] a/4 | \
[ab,cd3] a1 | [ab,,d1] [,d,,c/] a '[,b,,a3/2] ,a/ | \
[,,bcc3] [,ab1] |";french5tab
89;;314;Von Gott will ich nicht laßen:;;;Guitar/Mandora?;Conc_4438;C;",,c1 | V[,d,a1] [a,,,e] V[b,,a] d/ b | \
'[a,a3/2] ,d/ '[,c,,a1] ,c | [,d,d1] ,d [a,c] [a,b] | \
[,,c,a3] :||:";french5tab
90;;315;Warum solt ich mich den grämen:;;;Guitar/Mandora?;;C;"V[,ba,d2] V,d | [ab,,d2] [d,,c] | V[b,,a2] [a,,,d] | \
'[,da2] V[,b,,d] | [ab,,d2] Vb | [,da4] | \
[a,,,d2] '[,c,,,a] | V[daa4] |";french5tab
91;;316;Herr Jesu Christ ich weiß gar woll:;;;Guitar/Mandora?;;C;"V[,b,,d1] | [,,ac2] V[,b,,a] | '[,aa2] V[,b,c] | \
V[,da3] 'a3/4 ,d/4 | V[,b,,d3] 'a3/4 b/4 | V[d,,c2] d | \
[a,,,d3/2] b/ Vd2 |";french5tab
92;;317;Jesu meine Freude:;;;Guitar/Mandora?;;C;"[ab,,d1] a [,db] V[,bc/] ,a | '[,a,c3/2] ,,c/ [,,c,a2] | \
[ab,,d1] a [c,,a] [e,,,c] | X[f,,,a3/2] e/ [ea,c2] | \
[f,,a3/4] h/4 Vi1 'e3/2 f/ |";french5tab
93;;318;Ich hab in Gottes Hertz und Sinn:;;;Guitar/Mandora?;;C;"[,,c,a2] V,b | [,d,,b2] V[,b,,a1] V[b,,d] | \
[b,,,d1] 'a [bb,d2] | V[b,,d2] '[a,,,d1] [,da] | \
V[d,a1] V[bd,a] '[a,,,a2] | [,dca3] :||:";french5tab
94;;319;Hertzlich lieb hab ich dich o Herr:;;;Guitar/Mandora?;;C;"V[b,,d2] [ab,,d] | [,d,a2] V[,bc1] [,,cd] | \
[,dd1] ,d '[,cc,a2] | V[b,,d2] [ab,,d] | \
[,da2] V[,bc1] [,,cd] | [,dd1] ,d '[,cc,a2] |";french5tab
95;;320;Jesu meine Zuversicht:;;;Guitar/Mandora?;;C;"[,da,c1] '[,b,,a] '[,aa] [,e,,c] | [a,,,d1] V[c,,,a] [,ee,c2] | \
[ab,,d3/2] c/ V[,d,a1] [,d,,c] | \
'[,b,,a1] [,aa3/4] ,,c/4 '[,,ca3/2] ,,a/ | [,,aVf4] :||:";french5tab
96;;321;O Herre frels mich og döm min sag:;;;Guitar/Mandora?;;C;"[,,c,a1] | [abc1] V[,b,,a] [,d,d] [a,,c3/2] d/ | \
V[b,,a1] [a,,c/] ,d '[,bc3/2] ,a/ | [,,c,a3] [,,c,a1] | \
V[bc,a1] [,ba] [,d,d] ,d |";french5tab
97;;322;Allein zu dir Herr Jesu Christ:;;;Guitar/Mandora?;ConcR2549;C;"Vb2 | [,b,d1] [,dd3/4] a/4 Vb1 [f,,d3/4] d/4 | \
[b,a2] 'a | [bb,d2] [f,,d] | 'd1 V[b,,a] [a,c] X,b | \
[,dd3/4] a/4 X[b,c1] [d,a3/4] b/4 |";french5tab
98;;323;Ich ruf zu dir Herr Jesu Crist:;;;Guitar/Mandora?;;C;"[a,,,a2] V[,bc1] [,d,a3/4] a/4 | \
'[,b,,a/] ,a ,,c ,a V[,bc1] [,d,d] | [aabcc2] [ab,,d] | \
[d,,,c1] [a,,,d3/4] ,d/4 V[,b,,a1] [,da/] a |";french5tab
99;;324;Ich binn müde mehr zu leben:;;;Guitar/Mandora?;;C;"V[,b,,a1] (3,d/ ,b ,a) ,,c1 | [abc1] a [f,,,a] h | \
'[ef1] a (3f/ h i) ,f1 | [,d,,c1] a '[,b,,a3/2] ,a/ | \
[,abc2] :||:";french5tab
100;;325;Ach Gott und Herr:;;;Guitar/Mandora?;;C;"[,d,a2] [,c,,a1] '[,a,c] | [,,c,a2] y1 [,,c,a] | \
[,aa2] [,c,c] | V[,d,a2] [a,,,e] | [,da2] [,cc] | \
[,a,c2] [,cc] | '[,a,c2] [,,c,a] |";french5tab
101;;326;O wir armen Sünder:;;;Guitar/Mandora?;;C;"[,d,a1] ,d [,da] ,d | [ab,,d2] [,da,c] | \
V[,b,,a1] [,aa] [,b,,d] [,,ca] | [,,aVf4] | \
[,da1] ,d [,d,e] ,d | [ab,,d2] V[,b,,a] |";french5tab
102;;327;O Gott du frommer Gott:;;pp. 328-331 empty;Guitar/Mandora?;;C;",,c1 | [,d,a1] '[,c,,a] [,d,a] [a,,,e] | \
V[bd,a3] V[b,,a1] | V[d,a1] [b,c] [a,d] [,da] | \
'[,c,,a1] ,,c2 :||:";french5tab
