Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
189;;112r;Aria;;;Mandora;;3/4;"[,a,,,a1] | [,,ca/] ,a [,b,,a1] [,a,,,a] | [,,ca3] | \
[,,a,,a/] ,a ,a ,,c [,,ca] '[,,a,,a] | \
,,c/ ,b (,b ,a) [,a,,,a] [,,ca] |";french5tab
;;;Ex g:;;;;;;;
190;;112v;[sans titre];;;Mandora;;3/4;"V[,c,,a1] ,c/ ,c [,c,,a] ,c | [a,,a1] ,a/ ,a [,ab1] | \
V,,c/ ,,c ,a ,c ,d1 | [aab,,a3] | V[f,,,a1] f/ f [f,,,a] f |";french5tab
;;;Ex b: / Partia ex b:;;;;;;;
191;;113r;Marche;;;Mandora;;C;"(,,a/ ,,c) ,a | V[,b,,d/] (,b/4 ,a) (,b ,a) (,b ,a) \
V[,b,,a/] (,b/4 ,a) (,b ,a) ([,b,,a] ,a) |";french5tab
192;;113v;Aria adagio;;;Mandora;;3/4;"[,b,,d2] ,d/ a | [,b,,d1] ([,a,,,a/] ,b/4 ,d) [,b,,d1] | '[,,ac1] '[,,ac] ,,c/ ,,,d | \
,,,c/ ,,a ,,,a ,,,d [,b,,d1] | [d,,c1] [d,,c] f/ ,,,d |";french5tab
193;;114r;Bourre;;;Mandora;;2/4;",,,,,a/ | [,b,,d1] [aba,d] | [d,,c3/2] [f,,d/] | \
[d,,c/] [,b,,a] [,b,,a] [,d,,,a] | \
'[,a,,,a/] [,,ca/4] ,a [,,a,,a1] | \
[,,cd/] [,,ac] [,,ac] ,d/4 a |";french5tab
194;;114v;Trio;;;Mandora;;3/4;"[,ba,d1] [,,ac] [,,ac] | [,,ac1] ,,c ,,c | [ab,,d1] [,b,,d] [,b,,d] | \
[ab,,d1] [,cc] | [d,,c1] (b/ 'a) (,d ,b) | \
[f,,d1] ([d,,c/] b a [,d,,,a]) |";french5tab
195;;114v;Trio Ex D b;;;Mandora;;3/4;"[a,,c/] ,e '[a,,c] ,e '[a,,c] ,e | '[a,,c/] ,e '[a,,c] ,e '[a,,c] ,b | \
'[a,,c1] a/ (d c a) | [,e,,c1] (,c/ [,e,,c]) ',a1 |";french5tab
196;;115r;Aria;;;Mandora;;3/4;"[,b,,d1] [,,ac] ,,c/ ,,,d | ,,,c/ ,,a ,,,a ,,,d [,b,,d1] | \
('[,b,a/] ,a) (,b a) (,d ,b) | \
'[,a,,,a1] [,,ca/] ,a [,,a,,a1] |";french5tab
197;;115v;Quique;;;Mandora;;6/8;"d/ | [,b,,d3/4] ,d/4 [,a,,,a/] [,b,,d3/4] ,d/4 '[,a,,,a/] | \
[,b,,d3/4] ,d/4 '[,a,,,a/] [,b,,d1] [f,,d/] | \
[d,,c3/4] [b,,a/4] [a,,,d/] [,d,,c] a [,b,,a] |";french5tab
198;;116r;Preludium;;"Mandor; ff. 116v-117r empty";Mandora;;C;"[daa1] [cb,,a] [dd,,c] [bd,,c] | [a,a,d1] [ff,,e] [df,,e] [cd,a] | \
[fd,e1] [fd,e] [dd,e] [ddef] [ffgf] | \
[fd,e1] [dd,,a] [dc,,,a] [cdca] |";french5tab
199;;117v;Entre;;;Mandora;Conc_5153;3/4;",c [,da,c1] [d,a] | '[c,ca3/2] a/ ,d1 | [cb,,d1] [,da,c] [,b,,a] | \
'[,aa1] ,,c/ ,a [,,a,,a1] | [,aa1] a [,dce] | \
'[,ca,,a2] [,dce1] |";french5tab
200;;117v;Menuet;;;Mandora;Conc_5154;3/4;"[,aa/] ,b ,d1 ,,a | [ad,,d2] [,d,,c1] | [a,,,d1] [,d,,c] [,b,,a] | \
'[,aa/] ,,c ,a1 ,,a | ,,a1 h [f,,e] | ,,,,,a1 d [c,,a] |";french5tab
201;;118r;Sarbe: adagio:;;;Mandora;Conc_5155;3/4;"[h,a1] '[c,,a] [d,,,,a] | [,da,c3/2] a/ (,d ,b ,a) (,,c ,,a) | \
[ad,,d1] [,da,c] ([,b,,a/] ,d) | '[,aa1] ,,c ,,a | \
[aaa1] [,dce] [,ca,,a] |";french5tab
202;;118v;Menuet;;;Mandora;Conc_5156;3/4;",,a1 ,a [,b,,a] | ,,,,c1 ,d [a,,,,d] | ,,,a1 c [d,,c] | \
,,,e1 f ,d | ,,a1 h [f,,e] | ,,,,,a1 d [,c,,a] |";french5tab
203;;118v;Bourre;;;Mandora;Conc_5157;C;"[dce] | '[,aa1] (,,c/ ,,a) [dd,,c1] [ff,,d] | '[c,,a1] a/ ,d [dd,,c2] | \
[ab,,d1] [,d,,c] [,b,,a] [,dce] | \
'[,aa1] ,,c/ ,a ,,a1 [a,,,,d] |";french5tab
204;;119r;Quique;;ff.120r-124r empty;Mandora;Conc_5158;6/8;",,a/ | [,da3/4] a/4 ,d/ [,d,,c] a c | \
[d,,,,a3/4] c/4 a/ ,d1 [,dacc/] | \
[a,,,d/] b a [,d,,c] a [,b,,a] |";french5tab
;;;Ex E b;;;;;;;
205;;124v;Praeludium;;;Mandora;;C;"(6,,,,,a/4 ,,c ,b b ,b ,,c) (6,,,,,a/4 ,,c ,b b ,b ,,c) | \
(6,,,,,a/4 ,,c ,b b ,b ,,c) (6,,,,,a/4 ,,c ,b b ,b ,,c) |";french5tab
206;;125r;Menuet;;;Mandora;;3/4;"V,d1 | V[b,,,,a1] b b/ d | '[a,,,d1] ,d [,b,,a] | \
[,d,,b/] ,b ,,d ,,c ,,a ,,,d | ,,,c1 ,,,a/ ,,,c ,,,,d1 |";french5tab
207;;125v;Aria;;;Mandora;Conc_4931;C;"f1 | V[i,,,,a] ,g [,g,,a] f/ g | [i,,,,a/] g f ,i '[,g,,a1] y/ [i,,h] | \
,,,i/ l ,,,h i ,,,f g ,,,d f |";french5tab
208;;125v;Menuet;;;Mandora;;3/4;"V,g1 ,i/ g g Vi | V[,g,,,a2] [,b,,a1] | \
V[,d,,b/] ,b ,b V,d [a,,,d] ,d/4 a | V[h,,,,a3/2] f/ ,,,d f |";french5tab
209;;126v;Menuet allegro;;;Mandora;;3/4;",b/ ,d | V[b,,,,a1] b b | '[b,,,,a3/2] Vb/ ,b b | \
,,,c/ d ,b d ,,,c d | [f,,,,a1] f/ d g f |";french5tab
210;;127r;Aria;;;Mandora;;3/4;"[,d,a1] [,,cd] [,,ac] | ',,,d2 ,,,c1 | ,,,a1 ,,d ,,c/ ,,a | \
,,,d1 ,,,c/ ,,,d ,,,a1 | ,,,a1 [,,da] ,,,,d | \
[,d,,b1] [,b,,a] b |";french5tab
211;;127v;Bourre;;;Mandora;Conc_4950;C;",b/ | '[,,c,,a1] ,,a/ ,,c ,,,d1 Vb/ d | '[a,,,d1] ,d/ a ,b1 [b,,,a/] ,b | \
,,,,b/ ,d ,,,,a ,b ,,,,,c ,,d ,b1 |";french5tab
212;;128v;Menuet;;;Mandora;;3/4;"[,b,,,a1] X,b2 | V[,d,,b1] ,d/ ,b ,b Vd | [ab,,d1] Xa2 | \
V[b,,,,a1] b/ a a Vb | [f,,,,a1] f/ d ,,,,a b |";french5tab
213;;129r;Trio;;;Mandora;;3/4;"[,b,,a2] X,b1 | [,d,,b1] ,d/ ,b ,d1 | '[a,,,d1] d/ a ,b1 | \
V[b,,,,a1] b/ a b1 | V[d,,c2] Xd1 |";french5tab
214;;129v;Quique;;ff.130v-133r empty;Mandora;Conc_4934;6/8;",b/ | [,,c,,a/] V,,d ,,c ,,a V,,c [,,cd] | \
,,,c/ ,,a ,b ,,,,d1 ,b/ | [b,,,a1] a b ,,,,c ,d d |";french5tab
;;;Ex D:;;;;;;;
215;;133v;Praeludiu[m];;;Mandora;;C;",,,,,a/4 ,,a ,a a ,,,,c ,,a ,a/ ,,,,,a/4 ,,a ,a a ,,,,c ,,a ,a/ | \
[cee,c4] | [daac4] | [fhha4] | [hiha4] | [baba4] | [daac4] |";french5tab
216;;133v;[sans titre];;;Mandora;;3/4;"h/ ,i ,,,,,a ,i h ,i | [i,,,a1] i V[i,,,a] | \
,,,a/ f ,h f [,h,a] f | [h,a1] h V[h,a] |";french5tab
217;;134v;Menuet;;;Mandora;;3/4;",,,,,a/ ,i h ,i (3,,,,,a ,i h) | V[i,,,a1] [,e,,c] ,,,,a | \
[aa,,,d1] ,d/ ,b ,a ,,c | '[,,a,,a1] ,,,c ,,,,,a |";french5tab
218;;135v;Allegrissimo;;;Mandora;;3/4;"[a,,,,a1] a/ c d f | V[h,,,,a/] ,,,,,c ,,,,,d ,,,,a ,,,,c1 | \
[d,,,,a1] [c,,a] [a,,,d] | V[,e,,c1] ,,,,c ,,,,a | \
[dd,,c1] ,d/ ,a ,,a d |";french5tab
219;;136r;Quique;;;Mandora;;2/4;",a/ | (3a/ [c,,,,a] a) (3[,e,,c] a c) | (3a/ ,a ,,a) ,,,c/ [,a,,,d] | \
(3,b [,d,,a] ,b) (3[,b,,a] ,a ,,c) |";french5tab
220;;136v;Bourré;;;Mandora;;C;"(3,a/ ,c ,e) | [af,,,a1] a/ ,e a1 ,a | ,,a1 ,,,c ,,,,,a a | \
[ca,b1] c/ a c1 ,e | ,a1 ,,,e ,,,,c c |";french5tab
221;;137v;Kunstukh;;;Mandora;;C;",a/ | '[,,a,,a3/4] ,a/4 ,a/ ,e 'a1 '[c,,,a/] a | \
[,e,,c/] ,,,,a ,,,,,d ,,,,,c ,,,,,a h [hh,,g1] | \
'[d,,,,a1] '[c,,,a/] a ,,,,c1 ,e/ X,f |";french5tab
222;;138v;[sans titre];;;Mandora;;3/4;"[a,,,,a/] ,e a1 ,a | [ca,b1] Vc ,a | [da,c1] '[c,,,a] d/ a | \
[,e,,c1] Vc ,a | [aa,,,d1] a ',b/ ,a |";french5tab
223;;139r;Menuet;;;Mandora;;3/4;"[f,,,a1] Xf2 | V[h,,,,a1] a a | ,,,,c/ ,d a1 ',c/ ,d | \
[a,,,e1] ,,c ,,c | '[,,b,,a1] ,,,,,c/ ,,c ,,,,,e ,a |";french5tab
224;;139v;Quique;;ff.140v-144r empty;Mandora;;6/8;"[a,,,,a/] ,a a [a,,,,a] ,a a | [c,,b/] ,a c [c,,b] ,a c | \
[d,,c/] ,a d [c,,,a] d a |";french5tab
;;;Ex G: b:;;;;;;;
225;;144v;Harpegio;;;Mandora;;3/4;"[abc,a3] | [aab,,a3] | [abc,a3] | [aaa,,d3] | [adc,,b3] | \
[aab,,a3] | [ffg,e3] | [bdca3] | [dda,c3] | [aba,d3] |";french5tab
226;;145r;Gavotte;;;Mandora;;C;"a1 | '[a,,,a1] ,,c/ ,a ,,c1 '[,a,a] | '[,,b,,a1] ,,,c ,,,c '[,a,,,a] | \
V[,b,,a1] ,,c Vb/ a [,d,,,c] b | [ab,,d1] ,b ,b [ab,,d] |";french5tab
227;;145v;Wenzel;;;Mandora;;2/4;"[f,,,a1] 'h/ f | [e,,,,a/] h a1 | [,,c,a1] ',b/ ,,c | \
[,,b,,a/] ,a ,,,c1 | '[f,,,a1] 'h/ f | '[e,,,,a/] h [a,,,,a1] | \
'[a,,,,a1] 'e | V[f,,,a2] :||:";french5tab
228;;145v;Quique;;;Mandora;;6/8;",,c/ | V[,,c,a/] ,,,c ,,c V[,,c,a] ,,,c ,,c | \
'[,a,,,a/] ,,,c ,a '[,a,,,a] ,,,c ,a | \
'[,b,,a/] ,a/4 ,b ,,c/ b/4 a ,d ,b ,a ,,c |";french5tab
229;;146v;[Menuet];;;Mandora;Conc_4893;3/4;"V[,,c,a1] f [a,,,,a] | '[,b,,a1] ,a/ ,b ,,c1 | \
'[b,,a/] a ,d ,b ,a1 | '[,,b,,a1] ,,c/ ,a ,,,c1 | \
V[,,c,a1] f '[e,,,,a] |";french5tab
230;;147r;Lamentable - adagio;;;Mandora;Conc_4941;3/4;"[ab,,a1] [,d,a/] ,b ,a1 | '[,,b,,a1] ,,c/ ,a ,,,c1 | \
[ab,,a1] [f,,,a] V[h,,,,a] | V[i,,,a3/2] h/ i1 f1 | \
V[i,,,a1] [h,,,,h] [i,,,a] |";french5tab
231;;147v;Gavotte;;;Mandora;;2/4;"[ab,,a1] V[b,,a] | [ab,,d1] [,d,a] | '[,a,c1] [,b,d] | \
'[,,b,,a/] ,a ,,,c1 | ,,,,a/ ,b ,,,,c ,d | ,,,,d/ a ,,,a b |";french5tab
232;;148r;[sans titre];;;Mandora;;3/4;",,,c1 | V[,,c,a1] ,a [,bc] | [,ab3/2] a/ ,d1 | \
'[,b,,a3/2] ,a/ [,,c,a1] | [,,bc1] ,a ,,,c | \
V[,,d,a1] ,a [,bc] | [,ab1] a ,d |";french5tab
233;;148v;Menuet;;;Mandora;;3/4;",c/ ,d | V[c,,a1] [cd/] [cd] [cd] [cd] | [ac,,a1] f '[,c,,a/] a | \
[,d,,c1] '[,a,,,a/] ,c ,d a | '[,c,,a/] ,a ,,c1 [ac,,a] |";french5tab
234;;149r;Allegro;;;Mandora;;3/4;",,,,a1 ,,c [,ab,,a] | V[,b,,a1] ,b/ ,a ,,c1 | \
[,,b,,a/] ,a a ,d ,b ,a | [,b,,a1] ,b/ ,a ,,c1 | \
,,,,a1 ,,c [,ab,,a] |";french5tab
235;;149v;Gavotte;;;Mandora;;C;"[f,,,a1] [e,,,c] [f,,,d] [a,,,a] | [b,,a1] [b,,,c] '[b,,,d] a | \
,,,,c/ ,d ,,b a ,,,,a ,b ,,a ,a | [,,cd/] ,a ,b ,d [aabc2] :||:";french5tab
236;;150r;[sans titre];;;Mandora;;C;"f1 | [fff,a1] ,,,g/ h ,,,,a i ,,,g h | ,,,d/ f ,,,a f ,,,c ,a e ,,,a | \
,,,,d/ f ,,,,c d";french5tab
237;;150v;Quique;;;Mandora;;12/8;"a/ | '[,b,,a/] ,a ,b ,,c1 ',a/ '[,,b,,a] ,,c ,a ,,,c1 f/ | \
'[e,,,,a1] [f,,,a/] [h,,,,a1] [i,,,a/] [e,,,,a] f h a1 a/ |";french5tab
238;;150v;Gavotte;;;Mandora;;2/4;"V[,,c,a1] '[,a,,,a] | V[,b,,a1] ,,c | V[,b,,a1] [,d,,c] | \
[ab,,d2] | [ab,,d1] [,d,a/] ,b | '[,a,,,a1] [,b,,a] | \
[,d,,c1] [aa,,,e] | V[,b,,a1] ,,c | V[,,c,a1] '[,a,,,a] |";french5tab
239;;151v;aria adagiosissime;;;Mandora;Conc_4903;C;"a1 | V[,,c,a1] '[,a,,,a] V[,,c,a] 'a | \
V[,,c,a1] '[,a,,,a] V[,,c,a] [b,,a] | \
[b,,a1] b/ a ,d ,b ,a ,,c |";french5tab
240;;152r;[sans titre];;;Mandora;Conc_5242;3/4;",,,,a1 ,c/ a ,,,,c ,d | [ac,,a1] ,d/ ,c ,a ,,c | \
'[,,b,,a1] ,,,,c/ ,d ,,,,e a | '[,c,,a1] ,c/ ,a ,,c1 |";french5tab
241;;152v;Franquez;;;Mandora;;3/4;"V[f,,,a1] 'a ,d/ a | '[,b,,a1] ,a/ ,b ,,c1 | \
,,,,a/ ,,c [b,,a1] [b,,a] | '[b,,a1] a/ ,d [ab,,a1] | \
[ab,,a1] (3,d/ ,b ,a)";french5tab
242;;153r;Menuet;;;Mandora;Conc_4951;3/4;",,,a/ ,,c ,d1 '[a,,,a] | ,,,,a/ ,c a1 '[c,,a] | \
[f,,e1] [d,,c/] [c,,a] a1 | '[,c,,a1] ,a/ ,c ,,c1 | \
,,,a/ ,,c ,d1 '[a,,,a] |";french5tab
243;;153v;Fantasia;;;Mandora;Conc_4671;4/8;"[,,c,a/4] a ,,c a [,,b,,a] a ,,b a | '[,b,,a/] ,a/4 ,b ,,c/ f | \
[dd,,c/] d 'a ,d | [ab,,d/] ,d/4 a ,b/ a/4 b |";french5tab
244;;154v;Trio;;;Mandora;;3/4;"[ab,,a1] a ',b | V[,b,,a1] ,a/ ,b ,,c1 | ,,,,d/ ,,c ,,,a ,a ,,,,,a1 | \
V[,,c,a1] ,,b/ ,,c (3,a/ ,b ,d) |";french5tab
245;;154v;[sans titre];;;Mandora;;3/4;"V[,,c,a1] ,a [,,b,,a] | V[,,c,a2] ,,,c1 | [,,c,a1] V,b '[,a,,,a] | \
[,,c,a2] ,,c1 | [b,,,a1] b [a,,,,d] | [,d,,,b1] ,d [,a,,,a] |";french5tab
246;;155v;Adagio;;;Mandora;Conc_4896;C;"[ab,,a/] a ',b [,ab,,a] ',b ,a/4 ,b ,,c/ [,ab,,a] | \
'[,b,,a/] (,a/4 ,b) (,d ,b) ,a ,,c [,,b,,a/] ,,c/4 ,a ,,,c/ a |";french5tab
247;;155v;[sans titre];;;Mandora;;C;"V[,,c,a2] V,b1 ,d | [ab,,a1] ',b/ ,a ,,c1 f | \
[dd,,c2] 'a1 b/ ,d | [ab,,d2] ',b1 a | [,d,,c3/2] d/ 'b1 d/ a |";french5tab
248;;156v;[sans titre];;;Mandora;;C;"[ab,,a1] ,b/ ,a ,,c1 V[b,,a] | [aab,,a1] ',b V[,b,,a] ,,c | \
(3[,a,a/] ,b ,d) a/ b [ab,,d1] V[,,ca] | \
V[,b,,,a1] ,a/ ,c V[,,c,a2] :||:";french5tab
249;;156v;[sans titre];;;Mandora;;3/4;"V[,,c,a1] V,b '[,a,,,a] | [,,c,a1] [ab] [ab] | \
[ab,,a1] ,d/ ,b ([,a,a/4] ,b ,d) (,b ,a ,b) | \
',,b1 ,a/ ,,b ,,,c1 |";french5tab
250;;157v;[sans titre];;;Mandora;;3/4;"[f,,a1] d/ b (3[a,,,,a/4] b d) (3b a b) | \
[,c,,a1] ,a/ ,,c [,d,a1] | [gga1] [f,,d] [d,,c] | \
'[b,,a1] [d,,,,a/] b [ac,,a1] |";french5tab
251;;157v;Aria;;ff.158v-172r empty;Mandora;;3/4;",,,,a/ ,,,,d ,,,c1 ,,c | X[,,c,a2] [,ab,,a1] | \
,,,c/ ,,b ,a1 (3,a/ ,b ,d) | X[,b,,a2] [,ab,,a1] | \
,,c/ ,b b1 (3a/ b d) |";french5tab
